,user_id,join_date,last_payment_date,country,age,gender,device,subscription_type,subscription_price,PPP,relative_PPP_price,population
258,259,2022-05-08,2023-06-26,Spain,28,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
259,260,2022-07-17,2023-06-26,Italy,27,Female,Smartphone,Basic,"8,78","0,65","5,71",58870762
260,261,2022-04-07,2023-06-25,United States,27,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
261,262,2022-07-13,2023-06-26,Canada,28,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
262,263,2022-07-25,2023-06-24,United Kingdom,46,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
263,264,2022-09-08,2023-06-27,Australia,51,Male,Smartphone,Premium,"16,81","1,44","24,21",26439111
264,265,2022-05-08,2023-06-25,Germany,32,Female,Smart TV,Basic,"8,78","0,74","6,5",83294633
265,266,2022-08-17,2023-06-26,France,44,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
266,267,2022-08-09,2023-06-27,Brazil,44,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
267,268,2022-10-16,2023-06-28,Mexico,34,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
268,269,2022-10-15,2023-06-25,Spain,29,Female,Laptop,Standard,"14,28","0,62","8,85",47519628
269,270,2022-04-09,2023-06-25,Italy,47,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
270,271,2022-08-20,2023-06-26,United States,41,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
271,272,2022-10-08,2023-06-26,Canada,36,Female,Smartphone,Basic,"7,85","1,25","9,81",38781291
272,273,2022-02-08,2023-06-25,United Kingdom,28,Female,Laptop,Standard,"15,08","0,69","10,41",67736802
273,274,2022-01-08,2023-06-24,Australia,27,Female,Tablet,Premium,"16,81","1,44","24,21",26439111
274,275,2022-06-08,2023-06-25,Germany,34,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
275,276,2022-09-08,2023-06-25,France,34,Female,Smart TV,Premium,"19,77","0,73","14,43",64756584
276,277,2022-12-09,2023-06-26,Brazil,37,Female,Tablet,Basic,"4,9","2,53","12,4",216422446
277,278,2022-09-27,2023-06-26,Mexico,34,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
278,279,2022-12-11,2023-06-24,Spain,50,Female,Laptop,Standard,"14,28","0,62","8,85",47519628
279,280,2022-11-13,2023-06-27,Italy,34,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
280,281,2022-02-11,2023-06-28,United States,33,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
281,282,2022-10-30,2023-06-25,Canada,33,Male,Smart TV,Basic,"7,85","1,25","9,81",38781291
282,283,2022-06-30,2023-06-26,United Kingdom,46,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
283,284,2022-04-08,2023-06-28,Australia,39,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
284,285,2022-01-09,2023-06-27,Germany,42,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
285,286,2022-10-14,2023-06-27,France,50,Female,Laptop,Premium,"19,77","0,73","14,43",64756584
286,287,2022-10-16,2023-06-26,Brazil,43,Male,Smartphone,Basic,"4,9","2,53","12,4",216422446
287,288,2022-10-20,2023-06-28,Mexico,51,Male,Smart TV,Standard,"10,86","10,04","109,03",128455567
288,289,2022-11-20,2023-06-25,Spain,34,Female,Smart TV,Standard,"14,28","0,62","8,85",47519628
289,290,2022-11-25,2023-06-30,Italy,48,Male,Smartphone,Basic,"8,78","0,65","5,71",58870762
290,291,2022-04-12,2023-06-27,United States,29,Female,Tablet,Premium,"19,99","1,0","19,99",339996563
291,292,2022-12-12,2023-06-27,Canada,43,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
292,293,2022-09-12,2023-06-25,United Kingdom,39,Female,Laptop,Standard,"15,08","0,69","10,41",67736802
293,294,2022-10-15,2023-06-29,Australia,50,Male,Laptop,Premium,"16,81","1,44","24,21",26439111
294,295,2022-03-10,2023-06-27,Germany,45,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
295,296,2022-01-10,2023-06-27,France,48,Female,Tablet,Basic,"9,88","0,73","7,21",64756584
296,297,2022-02-11,2023-06-24,Brazil,40,Male,Smartphone,Basic,"4,9","2,53","12,4",216422446
297,298,2022-03-11,2023-06-27,Mexico,41,Male,Tablet,Standard,"10,86","10,04","109,03",128455567
298,299,2022-10-30,2023-06-27,Spain,27,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
299,300,2022-10-30,2023-06-28,Italy,36,Male,Laptop,Basic,"8,78","0,65","5,71",58870762
300,301,2022-09-27,2023-06-24,United States,36,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
301,302,2022-09-14,2023-06-27,Canada,44,Male,Tablet,Premium,"16,5","1,25","20,62",38781291
302,303,2022-11-06,2023-06-26,United Kingdom,45,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
303,304,2022-11-06,2023-06-29,Australia,33,Female,Smartphone,Standard,"12,42","1,44","17,88",26439111
304,305,2022-05-24,2023-06-26,Germany,47,Male,Smart TV,Basic,"8,78","0,74","6,5",83294633
305,306,2022-06-07,2023-06-27,France,45,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
306,307,2022-08-07,2023-06-28,Brazil,29,Female,Smart TV,Standard,"7,54","2,53","19,08",216422446
307,308,2022-10-27,2023-06-27,Mexico,31,Male,Smart TV,Basic,"6,89","10,04","69,18",128455567
308,309,2022-09-08,2023-06-28,Spain,31,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
309,310,2022-06-14,2023-06-26,Italy,49,Female,Smartphone,Premium,"19,77","0,65","12,85",58870762
310,311,2022-07-06,2023-06-27,United States,29,Female,Smartphone,Basic,"9,99","1,0","9,99",339996563
311,312,2022-05-27,2023-06-26,Canada,50,Male,Laptop,Premium,"16,5","1,25","20,62",38781291
312,313,2022-05-27,2023-06-27,United Kingdom,36,Female,Laptop,Standard,"15,08","0,69","10,41",67736802
313,314,2022-04-21,2023-06-26,Australia,28,Male,Laptop,Basic,"8,03","1,44","11,56",26439111
314,315,2022-04-28,2023-06-27,Germany,47,Female,Smart TV,Standard,"14,28","0,74","10,57",83294633
315,316,2022-05-27,2023-06-25,France,50,Female,Laptop,Premium,"19,77","0,73","14,43",64756584
316,317,2022-08-25,2023-06-28,Brazil,44,Female,Tablet,Basic,"4,9","2,53","12,4",216422446
317,318,2022-02-09,2023-06-27,Mexico,39,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
318,319,2022-08-22,2023-06-26,Spain,32,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
319,320,2022-02-08,2023-06-27,Italy,30,Female,Laptop,Basic,"8,78","0,65","5,71",58870762
320,321,2022-06-22,2023-06-27,United States,33,Female,Smartphone,Premium,"19,99","1,0","19,99",339996563
321,322,2022-04-06,2023-06-27,Canada,44,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
322,323,2022-05-31,2023-06-26,United Kingdom,40,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
323,324,2022-05-22,2023-06-27,Australia,32,Male,Tablet,Standard,"12,42","1,44","17,88",26439111
324,325,2022-05-29,2023-06-27,Germany,32,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
325,326,2022-11-06,2023-06-27,France,30,Male,Smartphone,Premium,"19,77","0,73","14,43",64756584
326,327,2022-06-07,2023-06-26,Brazil,32,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
327,328,2022-07-26,2023-06-27,Mexico,45,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
328,329,2022-07-22,2023-06-25,Spain,35,Female,Smart TV,Premium,"19,77","0,62","12,26",47519628
329,330,2022-06-07,2023-06-26,Italy,40,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
330,331,2022-08-07,2023-06-26,United States,29,Female,Tablet,Premium,"19,99","1,0","19,99",339996563
331,332,2022-07-22,2023-06-26,Canada,31,Male,Tablet,Basic,"7,85","1,25","9,81",38781291
332,333,2022-07-24,2023-06-27,United Kingdom,43,Female,Smart TV,Standard,"15,08","0,69","10,41",67736802
333,334,2022-07-28,2023-06-28,Australia,34,Male,Smart TV,Standard,"12,42","1,44","17,88",26439111
334,335,2022-11-08,2023-06-25,Germany,47,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
335,336,2022-02-09,2023-06-26,France,35,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
336,337,2022-11-10,2023-06-27,Brazil,36,Male,Laptop,Basic,"4,9","2,53","12,4",216422446
337,338,2022-10-15,2023-06-27,Mexico,33,Male,Tablet,Standard,"10,86","10,04","109,03",128455567
338,339,2022-05-10,2023-06-25,Spain,30,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
339,340,2022-09-13,2023-06-25,Italy,44,Female,Smartphone,Basic,"8,78","0,65","5,71",58870762
340,341,2022-08-24,2023-06-26,United States,44,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
341,342,2022-09-08,2023-06-26,Canada,41,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
342,343,2022-06-08,2023-06-25,United Kingdom,46,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
343,344,2022-07-08,2023-06-26,Australia,42,Female,Smartphone,Standard,"12,42","1,44","17,88",26439111
344,345,2022-08-08,2023-06-25,Germany,48,Female,Smart TV,Basic,"8,78","0,74","6,5",83294633
345,346,2022-08-31,2023-06-26,France,37,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
346,347,2022-09-21,2023-06-28,Brazil,29,Male,Smartphone,Basic,"4,9","2,53","12,4",216422446
347,348,2022-05-10,2023-06-26,Mexico,30,Male,Smart TV,Standard,"10,86","10,04","109,03",128455567
348,349,2022-02-11,2023-06-26,Spain,28,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
349,350,2022-02-11,2023-06-28,Italy,44,Female,Smartphone,Basic,"8,78","0,65","5,71",58870762
350,351,2022-02-11,2023-06-28,United States,34,Female,Smart TV,Premium,"19,99","1,0","19,99",339996563
351,352,2022-09-20,2023-06-26,Canada,38,Male,Laptop,Basic,"7,85","1,25","9,81",38781291
352,353,2022-10-08,2023-06-26,United Kingdom,34,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
353,354,2022-08-16,2023-06-28,Australia,40,Female,Laptop,Standard,"12,42","1,44","17,88",26439111
354,355,2022-12-10,2023-06-27,Germany,32,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
355,356,2022-10-14,2023-06-30,France,38,Male,Smart TV,Premium,"19,77","0,73","14,43",64756584
356,357,2022-10-18,2023-06-26,Brazil,39,Male,Smartphone,Basic,"4,9","2,53","12,4",216422446
357,358,2022-11-11,2023-06-28,Mexico,34,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
358,359,2022-11-20,2023-06-26,Spain,41,Male,Smartphone,Premium,"19,77","0,62","12,26",47519628
359,360,2022-11-21,2023-06-30,Italy,43,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
360,361,2022-11-25,2023-06-28,United States,36,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
361,362,2022-08-12,2023-06-27,Canada,31,Male,Laptop,Basic,"7,85","1,25","9,81",38781291
362,363,2022-01-11,2023-06-25,United Kingdom,47,Female,Smart TV,Standard,"15,08","0,69","10,41",67736802
363,364,2022-12-10,2023-06-29,Australia,48,Male,Smart TV,Standard,"12,42","1,44","17,88",26439111
364,365,2022-10-13,2023-06-27,Germany,36,Male,Laptop,Basic,"8,78","0,74","6,5",83294633
365,366,2022-10-17,2023-06-29,France,41,Male,Smart TV,Premium,"19,77","0,73","14,43",64756584
366,367,2022-10-23,2023-06-25,Brazil,32,Male,Laptop,Basic,"4,9","2,53","12,4",216422446
367,368,2022-10-24,2023-06-28,Mexico,28,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
368,369,2022-10-25,2023-06-27,Spain,46,Female,Smartphone,Premium,"19,77","0,62","12,26",47519628
369,370,2022-10-22,2023-06-29,Italy,46,Female,Smartphone,Basic,"8,78","0,65","5,71",58870762
370,371,2022-09-30,2023-06-25,United States,47,Male,Tablet,Basic,"9,99","1,0","9,99",339996563
371,372,2022-06-09,2023-06-27,Canada,31,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
372,373,2022-06-18,2023-06-26,United Kingdom,44,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
373,374,2022-12-06,2023-06-28,Australia,39,Female,Laptop,Premium,"16,81","1,44","24,21",26439111
374,375,2022-06-17,2023-06-28,Germany,44,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
375,376,2022-06-20,2023-06-27,France,39,Female,Smartphone,Basic,"9,88","0,73","7,21",64756584
376,377,2022-08-27,2023-06-28,Brazil,37,Male,Laptop,Premium,"10,57","2,53","26,74",216422446
377,378,2022-08-13,2023-06-27,Mexico,47,Female,Laptop,Standard,"10,86","10,04","109,03",128455567
378,379,2022-12-08,2023-06-28,Spain,46,Female,Smart TV,Standard,"14,28","0,62","8,85",47519628
379,380,2022-05-08,2023-06-27,Italy,27,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
380,381,2022-07-14,2023-06-27,United States,43,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
381,382,2022-07-06,2023-06-26,Canada,51,Male,Smart TV,Standard,"12,96","1,25","16,2",38781291
382,383,2022-01-06,2023-06-27,United Kingdom,49,Male,Smart TV,Basic,"9,59","0,69","6,62",67736802
383,384,2022-05-19,2023-06-28,Australia,35,Female,Smartphone,Standard,"12,42","1,44","17,88",26439111
384,385,2022-05-22,2023-06-27,Germany,44,Male,Smartphone,Premium,"19,77","0,74","14,63",83294633
385,386,2022-11-07,2023-06-26,France,48,Male,Tablet,Basic,"9,88","0,73","7,21",64756584
386,387,2022-07-19,2023-06-28,Brazil,39,Female,Tablet,Premium,"10,57","2,53","26,74",216422446
387,388,2022-07-21,2023-06-28,Mexico,38,Male,Laptop,Standard,"10,86","10,04","109,03",128455567
388,389,2022-02-08,2023-06-26,Spain,45,Male,Smart TV,Basic,"8,78","0,62","5,44",47519628
389,390,2022-03-07,2023-06-28,Italy,43,Female,Laptop,Standard,"14,28","0,65","9,28",58870762
390,391,2022-06-23,2023-06-27,United States,42,Male,Laptop,Premium,"19,99","1,0","19,99",339996563
391,392,2022-03-06,2023-06-28,Canada,28,Male,Smart TV,Basic,"7,85","1,25","9,81",38781291
392,393,2022-03-06,2023-06-26,United Kingdom,40,Male,Tablet,Standard,"15,08","0,69","10,41",67736802
393,394,2022-05-30,2023-06-27,Australia,41,Female,Tablet,Premium,"16,81","1,44","24,21",26439111
394,395,2022-05-06,2023-06-26,Germany,45,Female,Laptop,Basic,"8,78","0,74","6,5",83294633
395,396,2022-10-06,2023-06-27,France,30,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
396,397,2022-07-14,2023-06-26,Brazil,31,Female,Smartphone,Basic,"4,9","2,53","12,4",216422446
397,398,2022-07-15,2023-06-27,Mexico,51,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
398,399,2022-07-14,2023-06-25,Spain,44,Female,Smartphone,Standard,"14,28","0,62","8,85",47519628
399,400,2022-07-13,2023-06-27,Italy,49,Male,Laptop,Basic,"8,78","0,65","5,71",58870762
400,401,2022-07-17,2023-06-26,United States,47,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
401,402,2022-07-21,2023-06-26,Canada,42,Male,Smartphone,Basic,"7,85","1,25","9,81",38781291
402,403,2022-07-23,2023-06-28,United Kingdom,28,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
403,404,2022-01-08,2023-06-28,Australia,28,Male,Smartphone,Premium,"16,81","1,44","24,21",26439111
404,405,2022-06-08,2023-06-26,Germany,49,Female,Tablet,Basic,"8,78","0,74","6,5",83294633
405,406,2022-08-19,2023-06-26,France,32,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
406,407,2022-08-26,2023-06-27,Brazil,37,Female,Tablet,Basic,"4,9","2,53","12,4",216422446
407,408,2022-09-27,2023-06-27,Mexico,37,Female,Tablet,Standard,"10,86","10,04","109,03",128455567
408,409,2022-09-15,2023-06-25,Spain,37,Male,Smartphone,Standard,"14,28","0,62","8,85",47519628
409,410,2022-02-09,2023-06-25,Italy,37,Male,Smart TV,Basic,"8,78","0,65","5,71",58870762
410,411,2022-03-09,2023-06-26,United States,48,Female,Tablet,Premium,"19,99","1,0","19,99",339996563
411,412,2022-03-09,2023-06-26,Canada,47,Male,Laptop,Basic,"7,85","1,25","9,81",38781291
412,413,2022-08-24,2023-06-26,United Kingdom,41,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
413,414,2022-08-21,2023-06-27,Australia,47,Female,Laptop,Premium,"16,81","1,44","24,21",26439111
414,415,2022-08-23,2023-06-25,Germany,39,Female,Smartphone,Basic,"8,78","0,74","6,5",83294633
415,416,2022-02-09,2023-06-26,France,28,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
416,417,2022-09-21,2023-06-29,Brazil,31,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
417,418,2022-10-21,2023-06-27,Mexico,47,Female,Smart TV,Standard,"10,86","10,04","109,03",128455567
418,419,2022-10-30,2023-06-27,Spain,27,Female,Laptop,Standard,"14,28","0,62","8,85",47519628
419,420,2022-02-11,2023-06-28,Italy,28,Male,Laptop,Basic,"8,78","0,65","5,71",58870762
420,421,2022-10-16,2023-06-28,United States,33,Male,Tablet,Premium,"19,99","1,0","19,99",339996563
421,422,2022-09-15,2023-06-29,Canada,29,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
422,423,2022-12-09,2023-06-27,United Kingdom,41,Male,Smartphone,Standard,"15,08","0,69","10,41",67736802
423,424,2022-09-18,2023-06-29,Australia,28,Female,Tablet,Premium,"16,81","1,44","24,21",26439111
424,425,2022-04-10,2023-06-27,Germany,38,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
425,426,2022-05-10,2023-06-30,France,35,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
426,427,2022-06-11,2023-06-26,Brazil,51,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
427,428,2022-11-17,2023-06-28,Mexico,45,Male,Smartphone,Standard,"10,86","10,04","109,03",128455567
428,429,2022-11-18,2023-06-26,Spain,51,Male,Laptop,Standard,"14,28","0,62","8,85",47519628
429,430,2022-11-22,2023-06-30,Italy,46,Female,Smart TV,Basic,"8,78","0,65","5,71",58870762
430,431,2022-04-12,2023-06-28,United States,28,Male,Smart TV,Premium,"19,99","1,0","19,99",339996563
431,432,2022-11-19,2023-06-30,Canada,46,Female,Smart TV,Basic,"7,85","1,25","9,81",38781291
432,433,2022-06-11,2023-06-25,United Kingdom,46,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
433,434,2022-10-15,2023-06-29,Australia,32,Female,Laptop,Premium,"16,81","1,44","24,21",26439111
434,435,2022-10-17,2023-06-28,Germany,39,Female,Smart TV,Basic,"8,78","0,74","6,5",83294633
435,436,2022-10-19,2023-06-29,France,41,Female,Smartphone,Premium,"19,77","0,73","14,43",64756584
436,437,2022-10-23,2023-06-25,Brazil,47,Male,Smart TV,Basic,"4,9","2,53","12,4",216422446
437,438,2022-10-24,2023-06-28,Mexico,35,Male,Smart TV,Standard,"10,86","10,04","109,03",128455567
438,439,2022-10-23,2023-06-27,Spain,37,Female,Smart TV,Standard,"14,28","0,62","8,85",47519628
439,440,2022-10-10,2023-06-29,Italy,47,Male,Tablet,Basic,"8,78","0,65","5,71",58870762
440,441,2022-05-10,2023-06-28,United States,48,Female,Laptop,Premium,"19,99","1,0","19,99",339996563
441,442,2022-01-07,2023-06-27,Canada,30,Female,Laptop,Basic,"7,85","1,25","9,81",38781291
442,443,2022-01-07,2023-06-27,United Kingdom,36,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
443,444,2022-06-25,2023-06-28,Australia,50,Female,Smartphone,Premium,"16,81","1,44","24,21",26439111
444,445,2022-06-24,2023-06-28,Germany,41,Male,Tablet,Basic,"8,78","0,74","6,5",83294633
445,446,2022-06-28,2023-06-28,France,46,Female,Smartphone,Basic,"9,88","0,73","7,21",64756584
446,447,2022-11-08,2023-06-28,Brazil,36,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
447,448,2022-12-08,2023-06-27,Mexico,48,Male,Tablet,Standard,"10,86","10,04","109,03",128455567
448,449,2022-07-08,2023-06-28,Spain,37,Female,Laptop,Premium,"19,77","0,62","12,26",47519628
449,450,2022-06-08,2023-06-27,Italy,49,Male,Laptop,Basic,"8,78","0,65","5,71",58870762
450,451,2022-07-18,2023-06-28,United States,31,Female,Laptop,Basic,"9,99","1,0","9,99",339996563
451,452,2022-06-16,2023-06-26,Canada,42,Female,Laptop,Premium,"16,5","1,25","20,62",38781291
452,453,2022-05-30,2023-06-28,United Kingdom,45,Female,Tablet,Standard,"15,08","0,69","10,41",67736802
453,454,2022-05-28,2023-06-28,Australia,51,Female,Tablet,Standard,"12,42","1,44","17,88",26439111
454,455,2022-05-31,2023-06-27,Germany,31,Female,Smart TV,Basic,"8,78","0,74","6,5",83294633
455,456,2022-04-06,2023-06-27,France,41,Male,Tablet,Premium,"19,77","0,73","14,43",64756584
456,457,2022-06-29,2023-06-28,Brazil,40,Male,Smart TV,Standard,"7,54","2,53","19,08",216422446
457,458,2022-07-24,2023-06-28,Mexico,27,Male,Tablet,Basic,"6,89","10,04","69,18",128455567
458,459,2022-07-19,2023-06-27,Spain,46,Female,Tablet,Standard,"14,28","0,62","8,85",47519628
459,460,2022-06-30,2023-06-28,Italy,30,Female,Smart TV,Premium,"19,77","0,65","12,85",58870762
460,461,2022-06-16,2023-06-27,United States,37,Male,Smart TV,Basic,"9,99","1,0","9,99",339996563
461,462,2022-10-06,2023-06-28,Canada,45,Male,Smartphone,Premium,"16,5","1,25","20,62",38781291
462,463,2022-01-06,2023-06-26,United Kingdom,40,Male,Smart TV,Standard,"15,08","0,69","10,41",67736802
463,464,2022-03-06,2023-06-28,Australia,45,Male,Laptop,Basic,"8,03","1,44","11,56",26439111
464,465,2022-05-06,2023-06-26,Germany,34,Male,Laptop,Standard,"14,28","0,74","10,57",83294633
465,466,2022-07-06,2023-06-27,France,33,Male,Laptop,Premium,"19,77","0,73","14,43",64756584
466,467,2022-06-22,2023-06-26,Brazil,47,Female,Laptop,Basic,"4,9","2,53","12,4",216422446
467,468,2022-06-28,2023-06-27,Mexico,32,Male,Smart TV,Standard,"10,86","10,04","109,03",128455567
468,469,2022-06-29,2023-06-29,Spain,41,Female,Tablet,Premium,"19,77","0,62","12,26",47519628
469,470,2022-03-07,2023-06-28,Italy,31,Female,Tablet,Basic,"8,78","0,65","5,71",58870762
470,471,2022-08-07,2023-06-27,United States,43,Male,Tablet,Premium,"19,99","1,0","19,99",339996563
471,472,2022-07-13,2023-06-27,Canada,32,Female,Tablet,Basic,"7,85","1,25","9,81",38781291
472,473,2022-07-27,2023-06-28,United Kingdom,46,Female,Smartphone,Standard,"15,08","0,69","10,41",67736802
473,474,2022-07-30,2023-06-28,Australia,38,Male,Smartphone,Standard,"12,42","1,44","17,88",26439111
